time	COG_x	COG_y	COG_z	Pr_x	Pr_y	Pr_z	Pl_x	Pl_y	Pl_z	COG_Vx	COG_Vy	BODY_x	BODY_y	BODY_z	
0.1	0.00800958	0.0645144	0.202802	0.000897894	-0.00547986	0.00547097	0.00844324	0.0784539	-5.55893e-05	0.005512	0.0280863	0.0136763	0.0739695	0.245383
0.125	0.00814423	0.0651417	0.202815	0.00201465	-0.00548355	0.00793843	0.00844313	0.0784552	-5.6844e-05	0.00509825	0.0223406	0.0136331	0.0747415	0.24458
0.15	0.00827113	0.0656339	0.202827	0.00354351	-0.00548937	0.0104059	0.00844289	0.0784562	-5.81116e-05	0.00482071	0.0171919	0.013509	0.0753273	0.243772
0.175	0.00839347	0.0660037	0.202838	0.00546432	-0.0054972	0.0126318	0.00844254	0.0784569	-5.92563e-05	0.00467196	0.0125024	0.0133163	0.0757537	0.243045
0.2	0.0085142	0.066261	0.202847	0.00771856	-0.00550679	0.0143984	0.00844212	0.0784574	-6.01555e-05	0.00464804	0.00814702	0.0130724	0.0760434	0.242474
0.225	0.0086362	0.0664126	0.202853	0.0102151	-0.0055177	0.0155326	0.00844165	0.0784577	-6.07121e-05	0.00474829	0.00400927	0.0127977	0.0762134	0.242119
0.25	0.00876237	0.0664622	0.202854	0.012839	-0.00552942	0.0159235	0.00844118	0.0784578	-6.08648e-05	0.00497541	-2.13719e-05	0.0125142	0.0762743	0.242017
0.275	0.00889567	0.0664113	0.202852	0.0154629	-0.00554137	0.0155329	0.00844074	0.0784577	-6.05952e-05	0.00533545	-0.00405258	0.0122445	0.0762292	0.242181
0.3	0.00903934	0.0662586	0.202846	0.0179596	-0.00555297	0.0143989	0.00844037	0.0784574	-5.99294e-05	0.00583804	-0.00819206	0.0120109	0.0760738	0.242595
0.325	0.00919687	0.066	0.202836	0.0202141	-0.00556372	0.0126325	0.0084401	0.0784569	-5.89356e-05	0.00649661	-0.0125504	0.0118351	0.0757963	0.243218
